id,perc_of_compensation_paid,age_in_days,age_id,age_group,income,count_3-6_months_late,count_6-12_months_late,count_more_than_12_months_late,cause
38862,0.17,19352.0,3,Зрелый,61190.0,0,0,0,взломали квартиру
97385,0.17,23731.0,4,Пожилой,120100.0,0,0,0,травма во время отдыха
13443,0.0,12056.0,2,Молодой,165040.0,0,0,0,сгорел дом
1696,0.726,11694.0,2,Молодой,190090.0,0,1,0,сгорела квартира
83667,0.472,21180.0,4,Пожилой,234570.0,0,0,0,сгорел дом
104367,0.008,26659.0,4,Пожилой,78050.0,0,0,0,повреждение автомобиля
84044,0.397,13152.0,3,Зрелый,88890.0,1,0,0,обокрали дачу
77152,0.021,24102.0,4,Пожилой,66490.0,0,0,0,сгорела квартира
19465,0.177,20812.0,4,Пожилой,238620.0,0,0,0,упало дерево на автомобиль
89372,1.0,23000.0,4,Пожилой,85100.0,0,1,0,взломали квартиру
57621,1.0,14615.0,3,Зрелый,150140.0,0,0,0,повреждение авто
3057,0.29,16065.0,3,Зрелый,155130.0,2,0,0,затопило дом
12347,0.309,23008.0,4,Пожилой,120110.0,0,0,0,несчастный случай в отпуске
57690,0.287,20446.0,4,Пожилой,345490.0,1,0,0,несчастный случай в отпуске
36802,0.061,24833.0,4,Пожилой,325050.0,0,0,0,сгорел дом
21175,0.388,20085.0,4,Пожилой,275080.0,0,0,0,несчастный случай в отпуске
13795,0.695,23002.0,4,Пожилой,255090.0,0,0,0,травма во время отдыха
72145,1.0,13518.0,3,Зрелый,81420.0,0,2,1,повреждение авто
34544,0.8640000000000001,20081.0,4,Пожилой,75100.0,0,0,0,травма в отпуске
47015,0.136,10234.0,2,Молодой,127550.0,0,0,0,взломали квартиру
11755,0.8390000000000001,20083.0,4,Пожилой,94650.0,0,0,0,взломали квартиру
76426,0.063,23002.0,4,Пожилой,202570.0,0,0,0,украли авто
61662,1.0,10959.0,2,Молодой,66140.0,0,0,0,хищение автомобиля (каско)
39471,0.861,16431.0,3,Зрелый,72090.0,0,0,0,сломала ногу в отпуске
876,0.706,11324.0,2,Молодой,147110.0,2,0,0,дтп
98579,0.508,16796.0,3,Зрелый,154680.0,0,0,0,травма во время отдыха
22371,1.0,22640.0,4,Пожилой,26000.0,0,0,0,повреждение авто
52436,0.094,22645.0,4,Пожилой,150100.0,0,0,0,кража авто
73804,0.078,25190.0,4,Пожилой,93690.0,0,0,0,упало дерево на автомобиль
109853,0.0,8035.0,2,Молодой,24710.0,0,0,0,кража авто
102298,0.017,17897.0,3,Зрелый,129630.0,0,0,0,проникли в жилье
21900,0.126,23008.0,4,Пожилой,59930.0,0,0,0,травма во время отдыха
113308,0.25,18622.0,3,Зрелый,244430.0,0,0,0,упало дерево на автомобиль
92581,0.8009999999999999,11324.0,2,Молодой,181080.0,0,0,0,обокрали дачу
61214,0.408,10596.0,2,Молодой,109600.0,0,0,0,поломка авто
86593,1.0,9864.0,2,Молодой,90080.0,0,0,0,несчастный случай на отдыхе
10526,0.096,24467.0,4,Пожилой,450150.0,0,0,0,кража автомобиля
84631,0.468,10956.0,2,Молодой,180030.0,0,0,0,упало дерево на автомобиль
25817,1.0,15703.0,3,Зрелый,265090.0,0,0,1,украли авто
36776,0.227,15710.0,3,Зрелый,276140.0,0,0,0,повреждение автомобиля
69204,0.152,17891.0,3,Зрелый,108060.0,0,0,0,повреждение автомобиля
53483,0.046,21909.0,4,Пожилой,315060.0,0,0,0,упало дерево на автомобиль
94393,0.065,17165.0,3,Зрелый,148630.0,2,0,0,потоп в квартире
92766,0.831,25195.0,4,Пожилой,250140.0,0,0,0,травма во время отдыха
57266,0.042,19716.0,3,Зрелый,318150.0,0,0,0,проникли в жилье
90959,0.04,28482.0,4,Пожилой,67650.0,0,0,0,затопило дом
96438,0.89,18995.0,3,Зрелый,465410.0,0,0,0,взломали квартиру
28071,0.35600000000000004,17166.0,3,Зрелый,190690.0,0,0,1,взломали квартиру
58427,0.038,22636.0,4,Пожилой,558120.0,0,0,0,повреждение автомобиля
100125,0.095,26658.0,4,Пожилой,24110.0,0,0,0,сотрясение во время отдыха
83816,0.8059999999999999,25559.0,4,Пожилой,60130.0,0,0,0,замкнуло электричество дома
91695,0.8220000000000001,11695.0,2,Молодой,197000.0,0,0,0,обокрали дачу
40618,0.967,16073.0,3,Зрелый,138030.0,0,0,0,украли багаж в отпуске
1847,0.109,17532.0,3,Зрелый,145120.0,0,0,1,повреждение автомобиля
58073,0.019,14242.0,3,Зрелый,80670.0,0,0,0,несчастный случай на отдыхе
96367,0.415,17527.0,3,Зрелый,412570.0,0,0,0,хищение автомобиля (каско)
13770,1.0,14974.0,3,Зрелый,141610.0,1,0,2,проникли в жилье
105161,0.0,20090.0,4,Пожилой,340540.0,0,0,0,травма в отпуске
110556,1.0,25556.0,4,Пожилой,126080.0,0,0,0,повреждение автомобиля
34079,0.617,12057.0,2,Молодой,96130.0,0,0,0,замкнуло электричество дома
35792,0.612,27022.0,4,Пожилой,94240.0,2,1,0,сгорел дом
47011,0.001,19721.0,3,Зрелый,120050.0,0,0,0,украли авто
37322,0.705,20450.0,4,Пожилой,720070.0,1,0,1,потоп в квартире
108412,0.237,18994.0,3,Зрелый,216120.0,1,0,0,украли авто
9024,0.061,24100.0,4,Пожилой,246130.0,0,0,0,врезались в автомобиль
112046,0.096,12781.0,3,Зрелый,200070.0,0,0,0,затопило дом
15062,0.8320000000000001,17529.0,3,Зрелый,180040.0,1,0,0,сгорел дом
35810,0.409,23003.0,4,Пожилой,200240.0,0,0,0,дтп
86240,0.021,19360.0,3,Зрелый,153060.0,0,0,0,кража автомобиля
15023,0.7,18261.0,3,Зрелый,349190.0,0,0,0,украли авто
12399,0.107,20818.0,4,Пожилой,204610.0,1,0,0,потоп в квартире
64878,0.83,21906.0,4,Пожилой,347570.0,0,0,0,кража в квартире
52656,0.29600000000000004,10965.0,2,Молодой,90030.0,0,0,0,травма в отпуске
76085,0.604,20081.0,4,Пожилой,150060.0,0,0,0,кража автомобиля
27907,0.119,30674.0,4,Пожилой,131500.0,0,0,0,хищение автомобиля (каско)
54579,0.293,23369.0,4,Пожилой,105150.0,0,0,0,обокрали дачу
96825,0.045,21547.0,4,Пожилой,120120.0,0,0,0,травма во время отдыха
67968,0.051,14614.0,3,Зрелый,221300.0,0,0,0,украли багаж в отпуске
25687,0.032,14978.0,3,Зрелый,636720.0,1,0,0,обокрали дачу
30508,0.166,15340.0,3,Зрелый,132060.0,1,0,0,обокрали дачу
8871,0.012,14612.0,3,Зрелый,300120.0,0,0,0,травма в отпуске
58869,0.121,25926.0,4,Пожилой,106340.0,0,0,0,взломали квартиру
14210,0.995,15709.0,3,Зрелый,100160.0,1,0,1,сломала ногу в отпуске
30530,0.118,12057.0,2,Молодой,91890.0,1,0,0,поломка авто
30011,0.058,18985.0,3,Зрелый,268680.0,0,0,0,кража автомобиля
92908,0.197,18257.0,3,Зрелый,30120.0,0,0,0,кража авто
100428,0.969,13511.0,3,Зрелый,257530.0,0,0,0,взломали квартиру
62009,0.065,23365.0,4,Пожилой,750060.0,1,0,0,кража автомобиля
76112,0.5,18624.0,3,Зрелый,114130.0,0,0,0,кража автомобиля
112783,0.223,23010.0,4,Пожилой,143870.0,0,0,0,сгорела квартира
19603,0.101,18258.0,3,Зрелый,225100.0,1,0,0,сгорел дом
59703,0.0,26291.0,4,Пожилой,123070.0,0,0,0,несчастный случай на отдыхе
19456,0.455,14615.0,3,Зрелый,90060.0,0,0,0,несчастный случай в отпуске
47005,0.022,24465.0,4,Пожилой,285080.0,0,0,0,кража в квартире
53721,1.0,21544.0,4,Пожилой,72110.0,0,0,0,травма в отпуске
4018,0.266,11326.0,2,Молодой,106790.0,0,0,0,потоп в квартире
17159,0.989,16435.0,3,Зрелый,251600.0,0,0,0,упало дерево на автомобиль
76751,1.0,12786.0,3,Зрелый,250100.0,0,0,0,дтп
79686,0.24,20454.0,4,Пожилой,120050.0,1,0,0,повреждение авто
109956,0.025,28845.0,4,Пожилой,250370.0,0,0,0,затопило дом
93466,0.026,20820.0,4,Пожилой,315080.0,0,0,0,украли авто
14864,0.0,20817.0,4,Пожилой,302630.0,0,0,0,кража авто
97009,0.016,17895.0,3,Зрелый,341150.0,0,0,0,кража автомобиля
32613,0.353,23738.0,4,Пожилой,265120.0,0,0,0,несчастный случай в отпуске
28600,0.344,15341.0,3,Зрелый,285070.0,0,0,0,поломка авто
53899,0.07400000000000001,31762.0,4,Пожилой,81120.0,0,0,0,кража автомобиля
106369,0.021,22640.0,4,Пожилой,136650.0,0,0,0,кража автомобиля
25504,0.032,20082.0,4,Пожилой,54030.0,0,0,0,несчастный случай в отпуске
88423,0.943,16070.0,3,Зрелый,98620.0,0,0,0,кража в квартире
35318,0.04,24105.0,4,Пожилой,532270.0,0,0,0,несчастный случай на отдыхе
36522,0.532,19725.0,3,Зрелый,222630.0,0,0,0,потоп в квартире
8391,0.992,10594.0,2,Молодой,67030.0,0,0,0,украли багаж в отпуске
94953,0.053,17890.0,3,Зрелый,209260.0,0,0,0,украли багаж в отпуске
93945,0.051,19715.0,3,Зрелый,300090.0,0,0,0,повреждение авто
50743,0.08,19716.0,3,Зрелый,270070.0,0,0,0,хищение автомобиля (каско)
50889,0.004,13883.0,3,Зрелый,275440.0,0,0,0,кража авто
31506,0.028,19725.0,3,Зрелый,120130.0,0,0,0,проникли в жилье
50455,1.0,13881.0,3,Зрелый,78040.0,0,1,1,замкнуло электричество дома
112959,0.645,17895.0,3,Зрелый,326630.0,0,0,0,дтп
93277,0.121,14975.0,3,Зрелый,182530.0,1,0,0,несчастный случай на отдыхе
7444,0.63,15339.0,3,Зрелый,117820.0,0,0,0,повреждение автомобиля
66946,0.006999999999999999,13517.0,3,Зрелый,142710.0,0,0,0,кража автомобиля
97280,0.358,19718.0,3,Зрелый,111130.0,1,0,0,потоп в квартире
31351,0.16699999999999998,27025.0,4,Пожилой,277130.0,0,0,0,замкнуло электричество дома
46311,0.8059999999999999,11320.0,2,Молодой,93790.0,0,0,0,упало дерево на автомобиль
68384,0.032,19359.0,3,Зрелый,60080.0,0,0,0,хищение автомобиля (каско)
55117,0.8059999999999999,21185.0,4,Пожилой,502530.0,0,0,0,обокрали дачу
53016,0.018000000000000002,14248.0,3,Зрелый,207120.0,0,0,0,кража в квартире
33650,0.0,17895.0,3,Зрелый,176880.0,0,0,0,проникли в жилье
43387,0.127,23371.0,4,Пожилой,140820.0,0,0,0,сотрясение во время отдыха
59054,0.203,21176.0,4,Пожилой,151220.0,0,0,0,сгорела квартира
41923,0.058,12421.0,2,Молодой,69140.0,0,0,0,кража автомобиля
57371,0.34700000000000003,13520.0,3,Зрелый,180130.0,0,0,0,потоп в квартире
112045,0.279,23735.0,4,Пожилой,498640.0,0,0,0,проникли в жилье
113672,0.215,24827.0,4,Пожилой,69830.0,0,0,0,травма в отпуске
30490,0.073,21910.0,4,Пожилой,210060.0,0,0,0,сотрясение во время отдыха
50798,0.449,18630.0,3,Зрелый,162580.0,0,0,0,сгорела квартира
7932,0.16899999999999998,10227.0,2,Молодой,175720.0,0,0,0,врезались в автомобиль
33774,0.006,29206.0,4,Пожилой,301830.0,1,0,0,кража автомобиля
90923,0.0,23366.0,4,Пожилой,450080.0,0,0,0,дтп
43363,0.046,16801.0,3,Зрелый,37630.0,0,0,0,травма во время отдыха
10930,0.234,13148.0,3,Зрелый,120120.0,0,0,0,несчастный случай на отдыхе
18816,0.134,23003.0,4,Пожилой,287530.0,0,0,0,потоп в квартире
32563,0.084,17890.0,3,Зрелый,165110.0,0,0,0,кража в квартире
68352,0.868,27020.0,4,Пожилой,252670.0,4,0,0,замкнуло электричество дома
44533,0.589,16071.0,3,Зрелый,300150.0,0,0,0,кража автомобиля
28023,0.947,11321.0,2,Молодой,72480.0,0,0,0,хищение автомобиля (каско)
24882,0.888,21548.0,4,Пожилой,-276690.0,0,0,0,сгорел дом
79450,0.547,12050.0,2,Молодой,186100.0,0,0,0,проникли в жилье
10126,0.035,13519.0,3,Зрелый,168760.0,0,0,0,травма во время отдыха
20281,0.629,17529.0,3,Зрелый,85830.0,0,0,0,повреждение авто
65856,0.001,18255.0,3,Зрелый,188160.0,0,0,0,упало дерево на автомобиль
20742,0.025,26291.0,4,Пожилой,33070.0,0,0,0,сломала ногу в отпуске
62445,0.014,17160.0,3,Зрелый,194010.0,0,0,0,упало дерево на автомобиль
84352,0.244,22277.0,4,Пожилой,75100.0,1,0,0,затопило дом
48844,0.036000000000000004,17531.0,3,Зрелый,500040.0,0,0,0,потоп в квартире
58736,0.217,13885.0,3,Зрелый,136940.0,0,0,0,несчастный случай на отдыхе
24393,0.114,21542.0,4,Пожилой,-318340.0,0,0,0,врезались в автомобиль
33135,0.948,17897.0,3,Зрелый,142590.0,3,6,2,потоп в квартире
70486,0.536,14610.0,3,Зрелый,200070.0,1,0,1,несчастный случай в отпуске
58754,0.067,18994.0,3,Зрелый,189130.0,0,0,0,кража авто
30504,0.15,22270.0,4,Пожилой,158600.0,0,0,0,дтп
113837,0.14300000000000002,15708.0,3,Зрелый,245640.0,0,0,0,хищение автомобиля (каско)
35958,0.008,17892.0,3,Зрелый,204040.0,0,0,0,обокрали дачу
61171,0.922,10959.0,2,Молодой,78110.0,0,0,0,дтп
41765,0.219,13512.0,3,Зрелый,105110.0,0,0,0,замкнуло электричество дома
72837,0.038,16804.0,3,Зрелый,150680.0,0,0,0,дтп
108526,0.28,22645.0,4,Пожилой,54070.0,0,0,0,врезались в автомобиль
70926,0.031,12054.0,2,Молодой,260450.0,0,0,0,травма в отпуске
2077,0.0,15336.0,3,Зрелый,201060.0,0,0,0,кража в квартире
9620,0.001,13518.0,3,Зрелый,212630.0,0,0,0,обокрали дачу
